"id","number_of_conversations","longest_conversation","longest_conversation_days","average_conversation_length","average_conversation_length_days","median_conversation_length","median_conversation_length_days","number_of_one_message_conversations","ghostings_after_initial_message","birthday","age_filter_min","age_filter_max","city_name","country","created_date","education","gender","interested_in","gender_filter","instagram","spotify","job","school","agr_total_likes","agr_total_passes","agr_total_matches","agr_total_app_opens","agr_total_messages_sent","agr_total_messages_recieved","active_till","days_active","start_age","end_age","average_age","match_p","likes_p","sent_recieved_ratio","conversation_match_ratio","one_message_p","ghosting_p","job_category","continent","match_pc_m","match_pc_group_m","match_pc_f","match_pc_group_f"
"454113adff582118a15241c378c26b08",222,132,152.387048611111,13.027027027027,3.94588859693027,4,0.159606481481481,67,4,1989-12-23,20,35,"Indianapolis","IN",2018-09-27 04:19:41,1,"0","1",1,1,1,NA,NA,8620,30945,258,6339,2893,2261,2020-02-21,512,28,29,28,0.0290605992340617,0.217869328952357,1.27952233524989,0.86046511627907,0.301801801801802,0.018018018018018,"None","Unidentified",0.653753026634383,"(0.6,0.7]",NA,NA
"45a3d3346765ce9db72d5d0898e4675d",38,39,17.7100462962963,4.23684210526316,2.37897234405458,2,0.009236111111111,18,0,1979-03-07,20,38,"Albany","California",2013-07-24 07:01:22,1,"0","1",1,1,0,NA,NA,2261,3324,67,1851,166,121,2021-03-11,2787,34,41,37,0.0287800687285223,0.404834377797672,1.37190082644628,0.567164179104478,0.473684210526316,0,"None","Unidentified",0.650121065375303,"(0.6,0.7]",NA,NA
"45d44657a09d7b90d383e914111cdbae",374,240,57.119375,3.39572192513369,16.9831363265003,2,1.01354166666667,142,21,1988-10-01,18,32,"Graz","Austria",2020-11-20 15:02:27,1,"0","1",1,0,0,NA,NA,25070,8273,468,1869,1270,982,2021-02-17,89,32,32,32,0.0183256323909468,0.751881954233272,1.29327902240326,0.799145299145299,0.379679144385027,0.0561497326203209,"None","Unidentified",0.51089588377724,"(0.5,0.6]",NA,NA
"464516b7548a3a00bdf87fd60394f23b",45,90,19.9165856481481,6.51111111111111,1.06392361111111,2,0.044502314814814,15,3,1987-09-18,25,36,NA,NA,2021-01-30 21:20:30,1,"0","1",1,0,1,NA,NA,6024,13931,58,867,319,359,2021-08-26,208,33,33,33,0.00953633673133837,0.301879228263593,0.88857938718663,0.775862068965517,0.333333333333333,0.0666666666666667,"None","Unidentified",0.303874092009685,"(0.3,0.4]",NA,NA
"465c4a1e90b62492e66617b8d12f36f0",39,67,38.9745023148148,4.94871794871795,1.6493868708452,1,0,22,2,1995-06-29,21,30,"Chicago","IL",2017-10-10 09:05:17,1,"0","1",1,1,1,"Video Production","Columbia College Chicago",7929,31571,78,2187,193,148,2021-09-04,1425,22,25,23,0.00974147620831772,0.20073417721519,1.30405405405405,0.5,0.564102564102564,0.0512820512820513,"Other","Unidentified",0.307506053268765,"(0.3,0.4]",NA,NA
"46814a7241a41a3c75c62206153c98e6",26,21,68.6961689814815,4.65384615384615,3.57685096153846,2,0.169837962962962,5,7,1987-05-25,22,36,"Chesterfield","England",2020-06-27 05:10:40,1,"0","1",1,0,0,"Team Leader","University of Derby",3572,29089,42,645,123,130,2021-10-02,462,33,34,33,0.0116214720531267,0.109365910413031,0.946153846153846,0.619047619047619,0.192307692307692,0.269230769230769,"Other","Europe",0.36319612590799,"(0.3,0.4]",NA,NA
"46d6b1f600fd23ff21c522299b10898e",6,11,10.4013194444444,3.66666666666667,3.26131365740741,3,1.6753125,2,0,1999-11-21,19,25,"Groningen","Groningen",2021-05-09 08:53:30,1,"0","1",1,0,1,"Psychology student","Rijksuniversiteit Groningen",1936,5163,NA,NA,22,16,2021-07-17,69,21,21,21,NA,0.272714466826314,1.375,NA,0.333333333333333,0,"Academic & Intern","Unidentified",NA,NA,NA,NA
"46dbcb66a80522ee0c4d431f11dac515",282,77,359.4125,5.98936170212766,5.15923278664302,2,0.021388888888888,91,15,1987-12-20,30,36,NA,NA,2017-12-21 22:25:25,1,"1","0",0,0,0,NA,NA,1943,10831,771,2019,1689,2132,2020-03-19,819,30,32,31,0.284082535003685,0.152105839987475,0.792213883677298,0.365758754863813,0.322695035460993,0.0531914893617021,"None","Unidentified",NA,NA,0.592,"(0.5,0.6]"
"46f792a86d160cb35b7ebc778c71aab1",33,12,396.471712962963,2.60606060606061,19.3528398569024,2,0.165925925925925,16,0,1995-04-06,21,25,"Nottingham","United Kingdom",2018-12-15 23:49:08,1,"0","1",1,1,1,NA,NA,2165,109264,55,5724,87,71,2021-08-15,974,23,25,24,0.0247747747747748,0.0194294124509778,1.22535211267606,0.6,0.484848484848485,0,"None","Europe",0.604116222760291,"(0.6,0.7]",NA,NA
"471e4a61e8e28e3f984e09c0d38790f7",61,94,19.0214236111111,8.40983606557377,1.95877940953248,1,0,12,21,1996-02-19,18,38,NA,NA,2019-05-23 20:30:13,1,"0","1",1,0,0,"Rennmechaniker","Hochschule Stralsund",7785,7152,375,1737,512,621,2021-02-04,623,23,24,23,0.0459558823529412,0.52118899377385,0.824476650563607,0.162666666666667,0.19672131147541,0.344262295081967,"Other","Unidentified",0.796610169491525,"(0.7,0.8]",NA,NA
"4727ef423c21b58c1e039e9625b5955d",9,64,8.39260416666667,11.1111111111111,1.27292695473251,3,0.012731481481481,3,0,1994-09-15,18,35,NA,NA,2020-03-14 09:41:25,1,"0","1",1,0,0,NA,"Université Paris Dauphine",1952,45156,52,3388,400,428,2020-05-24,71,25,25,25,0.0259481037924152,0.0414366986499108,0.934579439252336,0.173076923076923,0.333333333333333,0,"None","Unidentified",0.623486682808717,"(0.6,0.7]",NA,NA
"4777746e8f32fc793063013e210d30a0",49,345,9.36258101851852,29.3265306122449,0.956268187830687,5,0.060960648148148,5,5,1985-10-12,18,40,"Barcelona","España",2021-10-11 17:20:10,1,"0","1",1,1,0,"PhD Data Scientist","University of Glasgow",4029,2745,NA,NA,1437,802,2021-10-25,14,35,35,35,NA,0.594774136403897,1.79177057356608,NA,0.102040816326531,0.102040816326531,"Academic & Intern","Europe",NA,NA,NA,NA
"47af3745a19f31c658e0883f885da91a",169,150,116.782858796296,5.30177514792899,2.25942910365987,2,0.013587962962962,69,3,2001-05-02,18,25,NA,NA,2021-01-21 04:29:26,1,"0","1",1,0,1,NA,"The Ohio State University",12893,33331,322,4429,909,691,2021-08-15,206,19,19,19,0.0243662504729474,0.278924368293527,1.31548480463097,0.524844720496894,0.408284023668639,0.0177514792899408,"None","Unidentified",0.595641646489104,"(0.5,0.6]",NA,NA
"47de2f10f14c23d1beba3afa0e46f11e",8,10,2.63795138888889,3.125,0.625345775462962,3,0.011736111111111,2,0,1992-10-29,18,44,NA,NA,2021-10-07 02:09:01,1,"0","1",1,0,0,NA,NA,1325,668,NA,NA,25,21,2021-10-10,3,28,28,28,NA,0.664826894129453,1.19047619047619,NA,0.25,0,"None","Unidentified",NA,NA,NA,NA
"484858c0a7f95ea29e16dfd0e0a9970b",358,185,136.557268518519,13.9106145251397,1.88429378750259,3,0.016516203703703,60,32,1989-06-14,21,26,"Pasadena","CA",2018-06-09 07:50:40,1,"0","1",1,0,0,"Manager",NA,14570,23113,740,5977,4978,4190,2020-10-21,865,28,30,29,0.0483344219464402,0.386646498421039,1.18806682577566,0.483783783783784,0.167597765363128,0.0893854748603352,"Business & Finance","North America",0.811138014527845,"(0.8,0.9]",NA,NA
"48577c92e4c59d8603d6cdc4fe04f221",17,1051,38.8410648148148,105.470588235294,5.89009531590414,4,0.489317129629629,4,1,1997-10-23,21,22,NA,NA,2019-11-29 16:40:23,1,"0","1",1,0,0,NA,NA,3579,6894,43,1957,1793,2180,2020-09-02,278,22,22,22,0.0118718939812258,0.341735892294471,0.822477064220184,0.395348837209302,0.235294117647059,0.0588235294117647,"None","Unidentified",0.372881355932203,"(0.3,0.4]",NA,NA
"4883487027b8a0e879744f12050b9b6a",21,230,14.1564583333333,18.2380952380952,1.93812389770723,3,0.043067129629629,9,0,1996-03-13,21,60,NA,NA,2021-01-08 01:21:25,1,"0","1",1,0,0,"IT Technician",NA,1436,1302,37,409,385,459,2021-09-16,251,24,24,24,0.0251188051595384,0.524470416362308,0.838779956427015,0.567567567567568,0.428571428571429,0,"Tech, Engineering & Design","Unidentified",0.610169491525424,"(0.6,0.7]",NA,NA
"49554bf9239a2ad19768763ac49b66eb",2,7,185.192939814815,5.5,92.7060474537037,7,185.192939814815,0,0,1991-12-06,24,38,"Berlin","Germany",2020-09-12 10:53:41,1,"0","1",1,0,1,"Trust Me, i am a Engineer",NA,187,347,3,47,11,6,2021-03-18,187,28,28,28,0.0157894736842105,0.350187265917603,1.83333333333333,0.666666666666667,0,0,"Tech, Engineering & Design","Unidentified",0.464891041162228,"(0.4,0.5]",NA,NA
"497cf35a2a7caf7c896d8c1fa73cd49e",414,20,68.9849074074074,2.18115942028985,2.05323112363571,1,0,223,48,2000-09-02,18,30,NA,NA,2021-07-13 17:42:15,1,"0","1",1,0,0,"Tjener",NA,3122,3769,NA,NA,907,837,2021-09-27,76,20,20,20,NA,0.453054709040778,1.08363201911589,NA,0.538647342995169,0.115942028985507,"Other","Unidentified",NA,NA,NA,NA
"499576b9ebd6e28e253e665f21829d19",5,33,59.6073842592593,7.4,13.1166597222222,1,0,2,1,1996-04-07,22,30,"Groningen","Groningen",2020-10-08 19:25:09,1,"0","0",0,0,0,NA,NA,354,3193,24,245,37,66,2021-02-08,123,24,24,24,0.0634920634920635,0.0998026501268678,0.560606060606061,0.208333333333333,0.4,0.2,"None","Unidentified",0.872881355932203,"(0.8,0.9]",NA,NA
"4a12c0b5dda26618836ef4f1b7570ffc",9,38,0.463090277777777,13.1111111111111,0.097399691358024,2,0.006759259259259,1,0,2000-10-27,18,30,"Kuressaare","Estonia",2021-04-17 05:52:03,1,"0","1",1,0,1,"ceo of racism","kuressaare gümna umbes",194,2885,NA,NA,118,98,2021-08-28,133,20,20,20,NA,0.0630074699577785,1.20408163265306,NA,0.111111111111111,0,"Other","Unidentified",NA,NA,NA,NA
"4a34edb0b86d4e4483d818b46a859251",289,141,234.794710648148,10.8166089965398,5.77783925253108,3,0.23068287037037,65,24,1999-05-28,18,27,NA,NA,2019-08-29 13:45:08,1,"0","1",1,0,0,NA,NA,10861,11460,1284,4459,3128,2642,2020-11-09,438,20,21,20,0.105722519555373,0.486582142377134,1.18395155185466,0.225077881619938,0.224913494809689,0.0830449826989619,"None","Unidentified",0.949152542372881,"(0.9,1]",NA,NA
"4a9af956215ed95ca0e3a1ea0a088d86",481,160,307.150092592593,3.19126819126819,2.92899185242935,1,0,227,103,2001-02-05,18,40,NA,NA,2019-06-24 17:11:45,1,"0","1",1,0,1,NA,NA,78596,5951,1667,5420,1555,1296,2020-11-28,523,18,19,18,0.0207692211853532,0.92961311459898,1.19984567901235,0.288542291541692,0.471933471933472,0.214137214137214,"None","Unidentified",0.553268765133172,"(0.5,0.6]",NA,NA
"4ad5952d20a1b415d90767f63faa8d35",87,76,1280.77304398148,9.82758620689655,21.4606144902086,2,0.000277777777777,7,33,1995-08-07,20,29,NA,NA,2014-06-22 18:41:47,0,"0","1",1,0,1,NA,NA,23990,18315,508,1379,542,426,2020-01-31,2049,18,23,20,0.0207363866438077,0.567072450065004,1.27230046948357,0.171259842519685,0.0804597701149425,0.379310344827586,"None","Unidentified",0.552058111380145,"(0.5,0.6]",NA,NA
"4afedf50a0e49727cc88dd23362c0074",1413,96,131.2453125,3.40481245576787,0.819836259206835,2,0.00218749999999999,410,253,1997-09-03,18,30,NA,NA,2019-05-21 20:07:32,1,"0","1",1,0,0,"Engineer",NA,33559,89969,2820,7599,4852,5591,2020-12-15,574,21,22,21,0.0775172489623134,0.27167120005181,0.867823287426221,0.501063829787234,0.290162774239207,0.179051663128096,"Tech, Engineering & Design","Unidentified",0.906779661016949,"(0.9,1]",NA,NA
"4b0f400f12d8c03ccedbddec18826f9b",1,1,0,1,0,1,0,1,0,2001-10-11,18,19,NA,NA,2021-04-15 14:23:52,1,"0","1",1,0,1,NA,"Penn State Brandywine",2649,1689,NA,NA,1,0,2021-06-12,58,19,19,19,NA,0.610650069156293,Inf,NA,1,0,"None","Unidentified",NA,NA,NA,NA
"4bad274544c5e4f8f27b7aff1ecaeee5",128,41,99.9956597222222,4.4453125,2.20969636140046,1,0,58,8,1992-12-31,23,35,"Kansas City","MO",2020-06-19 11:44:09,1,"0","1",1,0,1,NA,NA,2357,17123,216,2567,579,482,2021-01-16,211,27,27,27,0.083948698017878,0.120995893223819,1.20124481327801,0.592592592592593,0.453125,0.0625,"None","Unidentified",0.916464891041162,"(0.9,1]",NA,NA
"4bae60790120dc8892e04ab168e16874",8,6,0.846956018518518,1.875,0.269907407407407,2,0.036064814814814,3,1,1999-04-16,18,22,NA,NA,2021-01-02 13:50:49,1,"0","1",1,0,0,NA,"Deltion College",7221,3692,55,1034,15,18,2021-03-16,73,21,21,21,0.00755909840571743,0.661687895170897,0.833333333333333,0.145454545454545,0.375,0.125,"None","Unidentified",0.234866828087167,"(0.2,0.3]",NA,NA
"4bc492e5a9626a4ba3e2ee8dcf7c73b1",176,93,327.60130787037,6.35227272727273,12.2286515546086,2,0.132465277777777,59,10,2000-10-22,18,40,"Athens","Athens",2019-01-11 04:34:01,1,"0","1",1,0,0,NA,"University of Georgia",21244,101433,231,7069,1153,1044,2021-10-15,1008,18,20,19,0.0107566938300349,0.17317019490206,1.1044061302682,0.761904761904762,0.335227272727273,0.0568181818181818,"None","Europe",0.335351089588378,"(0.3,0.4]",NA,NA
"4bd387b667911de9d717acb61bcb9d62",818,79,203.977048611111,2.119804400978,1.03466487537354,1,0,229,319,2001-07-09,18,25,NA,NA,2020-02-28 22:52:28,1,"1","0",0,1,1,NA,NA,3645,43515,1107,2343,1849,3011,2021-07-28,516,18,19,18,0.232954545454545,0.0772900763358779,0.61408170043175,0.738934056007227,0.279951100244499,0.389975550122249,"None","Unidentified",NA,NA,0.36,"(0.3,0.4]"
"4bd6b41e863bcf347479da7b3e54527a",38,59,188.793576388889,12.2368421052632,5.93981542397661,7,0.187662037037037,2,7,1991-10-30,18,49,NA,NA,2018-10-14 11:43:25,1,"0","1",1,0,0,"Sivilingeniør",NA,51971,16468,690,11401,465,434,2021-02-10,850,26,28,27,0.0131026756043372,0.759376963427286,1.07142857142857,0.0550724637681159,0.0526315789473684,0.184210526315789,"Other","Unidentified",0.38498789346247,"(0.3,0.4]",NA,NA
"4bfe95db9208e17a08be783053653ad4",91,24,523.945509259259,3.48351648351648,34.5963222425722,1,0,41,9,1993-04-13,18,29,"Toronto","ON",2015-07-31 09:23:49,0,"0","1",1,1,0,NA,NA,83555,132416,210,7884,317,304,2019-08-21,1482,22,26,24,0.00250701366919358,0.386880646012659,1.04276315789474,0.433333333333333,0.450549450549451,0.0989010989010989,"None","Unidentified",0.0750605326876513,"(0,0.1]",NA,NA
"4ce50c347fd63f270f66a8ea094fbd14",139,325,42.4465625,12.2230215827338,1.33234870436984,2,0.013738425925925,41,4,1990-09-09,22,35,"Pully","Vaud",2019-06-22 08:28:46,1,"0","1",1,0,1,"Manager","HES-SO",58805,17755,154,8271,1725,1545,2021-03-24,641,28,29,28,0.00261198459946743,0.768090386624869,1.11650485436893,0.902597402597403,0.294964028776978,0.0287769784172662,"Business & Finance","Europe",0.0786924939467312,"(0,0.1]",NA,NA
"4d453eac74cc1cc8d3af40a737a92210",47,124,15.4641203703704,16.6382978723404,1.11837051812451,2,0.003854166666666,18,0,1997-10-15,20,45,"Brno","Czechia",2020-10-01 08:31:36,1,"0","1",1,0,1,"software developer","Masaryk University",3858,13014,53,1100,819,490,2021-09-02,336,22,22,22,0.0135515213500384,0.228662873399715,1.67142857142857,0.886792452830189,0.382978723404255,0,"Tech, Engineering & Design","Unidentified",0.398305084745763,"(0.3,0.4]",NA,NA
"4d4b3775d3c6ebe38e4c98aca0d64971",596,281,354.446377314815,12.0520134228188,4.50654094425802,4,0.063981481481481,144,39,1977-10-06,33,47,"Mooresville","North Carolina",2019-07-11 21:01:48,1,"0","1",1,1,1,NA,NA,20337,22169,1395,7130,7209,7213,2021-03-24,622,41,42,41,0.0641910546659304,0.478450101162189,0.999445445723,0.427240143369176,0.241610738255034,0.0654362416107383,"None","North America",0.876513317191283,"(0.8,0.9]",NA,NA
"4d4e9216bb1f09b20f2867e7e3572f96",42,18,4.03534722222222,2.5,0.251336805555555,1,0,21,3,1998-12-07,18,24,NA,NA,2019-12-08 18:36:52,1,"0","1",1,0,0,NA,NA,10692,9752,125,1609,105,80,2020-10-06,303,21,21,21,0.0115558842562633,0.522989630209352,1.3125,0.336,0.5,0.0714285714285714,"None","Unidentified",0.361985472154964,"(0.3,0.4]",NA,NA
"4d7fd840744000363cb6dc8d12721279",8,55,7.99091435185185,21.25,2.91602864583333,26,3.07891203703704,1,0,1998-11-28,20,25,"Zürich","Schweiz",2020-12-23 14:20:02,1,"0","1",1,0,0,NA,NA,477,3037,28,2000,171,185,2021-01-30,38,22,22,22,0.0554455445544554,0.135742743312464,0.924324324324324,0.285714285714286,0.125,0,"None","Europe",0.842615012106538,"(0.8,0.9]",NA,NA
"4d9460bae7861e7b07e2e2fe2f121d26",1933,1049,428.664548611111,25.3740300051733,8.69630106843135,9,0.0453125,412,50,1986-02-16,18,1000,NA,NA,2020-03-21 14:31:57,1,"0","1",1,0,1,NA,NA,91526,5907,1833,16144,51989,56173,2021-09-09,537,34,35,34,0.0196338863955269,0.939373723481777,0.925515817207555,1.05455537370431,0.213140196585618,0.0258665287118469,"None","Unidentified",0.535108958837772,"(0.5,0.6]",NA,NA
"4dbb4c91b677a4a8cadcb27a3122c93a",89,42,82.8589583333333,6,3.67836545464003,3,0.018599537037037,18,13,1994-05-15,18,38,"Helsinki","Uusimaa",2020-08-25 01:51:55,1,"0","1",1,0,0,NA,NA,12060,61449,637,4264,540,423,2021-02-04,163,26,26,26,0.0501693313381114,0.164061543484471,1.27659574468085,0.139717425431711,0.202247191011236,0.146067415730337,"None","Unidentified",0.817191283292978,"(0.8,0.9]",NA,NA
"4dbc8b132172365fba91dfeb04cba415",205,1559,59.0485069444444,21.7170731707317,3.22854240063234,3,0.041701388888888,53,13,1997-06-13,18,60,NA,NA,2020-04-08 19:17:46,1,"0","1",1,1,0,NA,"Tampereen yliopisto",22603,82868,1524,19030,4453,4594,2021-01-21,288,22,22,22,0.0631657479172711,0.214305354078372,0.969307792773182,0.134514435695538,0.258536585365854,0.0634146341463415,"None","Unidentified",0.87046004842615,"(0.8,0.9]",NA,NA
"4e181db19bfe31ca64efc5c6346ca909",4,42,5.16907407407407,15.75,2.34765625,17,4.2212962962963,0,0,1999-03-11,18,31,NA,NA,2020-11-08 05:00:16,1,"0","1",1,0,0,NA,NA,185,1286,43,609,65,46,2021-03-02,114,21,21,21,0.18859649122807,0.125764785859959,1.41304347826087,0.0930232558139535,0,0,"None","Unidentified",0.98547215496368,"(0.9,1]",NA,NA
"4e667f71ca262d99303748e8849a6774",128,343,103.141053240741,14.734375,10.5623401331018,5,0.054039351851851,38,0,1991-07-17,23,36,NA,NA,2020-09-12 21:05:01,1,"0","0",0,0,0,NA,NA,1192,13959,137,613,1886,1642,2020-12-31,110,29,29,29,0.103085026335591,0.0786746749389479,1.14859926918392,0.934306569343066,0.296875,0,"None","Unidentified",0.946731234866828,"(0.9,1]",NA,NA
"4e916dcf5ecfaa5999e28488a09a7e1c",457,53,693.867997685185,3.89934354485777,2.7191226497285,1,0,193,36,1985-08-07,21,34,"New York","NY",2017-07-21 00:44:41,0,"0","1",1,0,1,NA,NA,2139,4128,950,8841,1782,1394,2021-03-19,1337,31,34,32,0.307542894140499,0.341311632359981,1.27833572453372,0.481052631578947,0.422319474835886,0.0787746170678337,"None","North America",0.99636803874092,"(0.9,1]",NA,NA
"4e9d4f143860a7bc22ea7a1a8d14638b",2,48,0.995729166666666,26.5,0.515787037037037,48,0.995729166666666,0,0,1991-11-18,20,29,"Bratislava","Slovakia",2021-01-12 14:04:41,1,"0","1",1,0,0,NA,"FMUK",47,6744,3,276,53,67,2021-02-10,29,29,29,29,0.06,0.00692092475335002,0.791044776119403,0.666666666666667,0,0,"None","Europe",0.860774818401937,"(0.8,0.9]",NA,NA
"4edcebaf0e24706604dc37e5b1852981",15,120,10.1021180555556,26.0666666666667,2.43509104938272,7,1.95922453703704,3,0,1994-01-21,18,35,"Porto Alegre","Rio Grande do Sul",2021-06-23 02:29:49,1,"0","2",2,1,1,NA,NA,2607,34508,NA,NA,401,354,2021-07-21,28,27,27,27,NA,0.070241142395258,1.13276836158192,NA,0.2,0,"None","South America",NA,NA,NA,NA
"4f1fd3fa19c36e1f833a74709b6bc798",6,18,2.90209490740741,4.16666666666667,0.526251929012345,1,0,4,0,1999-12-31,18,27,NA,NA,2021-07-30 01:58:32,1,"0","1",1,0,0,NA,NA,3232,23344,NA,NA,25,33,2021-10-17,79,21,21,21,NA,0.121613485851896,0.757575757575758,NA,0.666666666666667,0,"None","Unidentified",NA,NA,NA,NA
"4f26f7cc49a287a6c05379c899640e66",211,144,90.566087962963,5.09004739336493,2.53834902141478,1,0,83,45,1984-09-14,18,34,NA,NA,2013-09-30 08:26:55,0,"0","1",1,0,1,"Scientist",NA,70081,48839,567,7464,783,878,2020-05-06,2410,29,35,32,0.00802570490318197,0.589312142616885,0.891799544419134,0.372134038800705,0.393364928909953,0.213270142180095,"Other","Unidentified",0.25544794188862,"(0.2,0.3]",NA,NA
"4f4afc0f8102adfb457c7d2905de2bf4",6,21,6.3205787037037,7.83333333333333,2.03795138888889,4,0.007337962962962,2,0,1998-04-08,18,1000,"Bryan","Texas",2021-08-01 02:20:15,1,"0","1",1,0,1,NA,NA,4420,7604,NA,NA,192,136,2021-08-12,11,23,23,23,NA,0.367598137059215,1.41176470588235,NA,0.333333333333333,0,"None","Unidentified",NA,NA,NA,NA
"4fc50a68a7e10121d3976e81b8671130",32,54,8.20153935185185,6.4375,1.05641746238426,3,0.002824074074074,8,0,1995-12-25,18,26,NA,NA,2021-07-27 17:27:00,1,"0","1",1,0,0,NA,"Universidad de Los Andes",8432,32520,NA,NA,832,628,2021-08-12,16,25,25,25,NA,0.205899589763626,1.32484076433121,NA,0.25,0,"None","Unidentified",NA,NA,NA,NA
"5008aac977b015ea0ffd49b87cedf5db",11,2,2.11517361111111,0.545454545454545,0.19228851010101,0,0,4,6,1996-11-08,18,30,"Madison","Alabama",2021-04-01 23:04:13,1,"0","1",1,0,1,"Computer Engineer","Mississippi State University",2433,13310,7,50,8,8,2021-08-09,130,24,24,24,0.00286885245901639,0.15454487708823,1,1.57142857142857,0.363636363636364,0.545454545454545,"Tech, Engineering & Design","North America",0.085956416464891,"(0,0.1]",NA,NA
"507be9dcb7b5d3971a41354fdb0a7c7f",49,33,88.9667708333333,5.69387755102041,3.44624787414966,1,0,19,7,1995-11-07,20,27,"Kongens Lyngby","Denmark",2017-11-28 21:39:21,0,"0","1",1,0,1,NA,NA,19894,8469,354,3309,282,254,2020-12-15,1113,22,25,23,0.0174832082180956,0.701406762331206,1.11023622047244,0.138418079096045,0.387755102040816,0.142857142857143,"None","Unidentified",0.498789346246973,"(0.4,0.5]",NA,NA
"5080f28d6123204e2ee769e2c661bf7a",26,10,10.4667592592593,2.76923076923077,0.657549857549857,1,0,14,0,1998-01-29,18,35,"Минск","Беларусь",2020-10-23 22:25:07,1,"0","1",1,0,0,"Software engeneer","Белорусский государственный университет информатики и радиоэлектроники",674,1374,23,233,73,54,2021-06-18,238,22,22,22,0.0329985652797704,0.3291015625,1.35185185185185,1.1304347826087,0.538461538461538,0,"Tech, Engineering & Design","Europe",0.691283292978208,"(0.6,0.7]",NA,NA
"50a80674299455bee9043e6dece2351b",8,7,1.7481712962963,4.375,0.579405381944444,5,0.602743055555555,1,0,1999-05-19,18,30,NA,NA,2021-02-24 06:18:45,1,"0","1",1,0,0,"Etudiant","Université de Rennes 1",3091,1899,13,417,35,28,2021-04-02,37,21,21,21,0.00418814432989691,0.619438877755511,1.25,0.615384615384615,0.125,0,"Other","Unidentified",0.131961259079903,"(0.1,0.2]",NA,NA
"50c73662d08433eba3ebd541003b2143",8,1,0,0.875,0,1,0,7,1,1996-02-22,18,34,"Southington","Ohio",2020-10-10 10:48:15,1,"0","1",1,0,1,NA,"Lambda Online",1631,338,3,235,9,8,2021-03-23,164,24,24,24,0.0018359853121175,0.828339258506856,1.125,2.66666666666667,0.875,0.125,"None","North America",0.0544794188861985,"(0,0.1]",NA,NA
"50cab907936c89a83f722cc998340a05",22,25,32.1920486111111,5.22727272727273,6.97753314393939,2,0.996724537037037,8,0,1994-09-21,18,36,"Prague","Czechia",2020-10-01 17:14:58,1,"0","1",1,0,0,"Software Developer",NA,3156,30407,28,851,120,80,2021-07-20,292,26,26,26,0.00879396984924623,0.0940321187021422,1.5,0.785714285714286,0.363636363636364,0,"Tech, Engineering & Design","Unidentified",0.273607748184019,"(0.2,0.3]",NA,NA
"50e1134349bc4378cd7b2e904bc0d7b9",4,10,10.9813773148148,5,3.54108506944444,5,2.894375,1,0,1990-04-13,23,33,NA,NA,2016-01-13 22:03:09,0,"0","1",1,0,0,NA,NA,3078,9724,6,434,26,16,2020-04-08,1547,25,29,27,0.00194552529182879,0.240431182627714,1.625,0.666666666666667,0.25,0,"None","Unidentified",0.0617433414043584,"(0,0.1]",NA,NA
"51209340c87da1491220f4b99f6c41ef",266,109,1197.2396875,10.3458646616541,18.4918004647034,3,0.055532407407407,95,1,1997-11-08,21,27,"London","United Kingdom",2016-07-15 08:48:42,0,"0","1",1,1,1,NA,"University of Cambridge",7355,14374,408,5468,2786,2426,2021-07-26,1837,18,23,20,0.0525570011593456,0.338487735284643,1.14839241549876,0.651960784313726,0.357142857142857,0.0037593984962406,"None","Europe",0.834140435835351,"(0.8,0.9]",NA,NA
"517760c7c268cd48d9a7de5029d09fbb",177,475,138.114328703704,16.1299435028249,7.32615891138314,4,0.251770833333333,47,0,1997-04-04,20,25,"Bristol","RI",2016-05-20 19:48:02,0,"0","1",1,0,0,NA,"University of Rhode Island",33421,42571,190,14015,2846,2512,2020-05-07,1448,19,22,20,0.00565291124929339,0.439796294346773,1.13296178343949,0.931578947368421,0.265536723163842,0,"None","Unidentified",0.175544794188862,"(0.1,0.2]",NA,NA
"51784815e1d5d079eaf7d1990a6f95e7",22,165,55.5555439814815,15.7727272727273,4.05330124158249,2,0.021655092592592,9,0,1987-07-14,18,40,NA,NA,2021-03-20 07:28:12,1,"0","1",1,0,0,NA,NA,2983,28656,6,295,368,272,2021-09-29,193,33,33,33,0.00200736032117765,0.0942823730206391,1.35294117647059,3.66666666666667,0.409090909090909,0,"None","Unidentified",0.0653753026634383,"(0,0.1]",NA,NA
"518a6e149e8c8da3d0ef421dc9775b95",84,1605,261.042731481481,48.8571428571429,9.52383101851852,3,0.009004629629629,29,0,2000-06-14,18,22,"Karlsruhe","Germany",2019-04-02 22:12:09,1,"0","1",1,0,1,NA,"Karlsruhe Institute of Technology",8896,25843,88,2850,4156,2945,2021-08-28,879,18,20,19,0.00979519145146928,0.25608106163102,1.41120543293718,0.954545454545455,0.345238095238095,0,"None","Unidentified",0.309927360774818,"(0.3,0.4]",NA,NA
"51cdaf20c7ed3e57977ac39a31fd00db",5,33,0.289733796296296,8,0.065087962962962,2,0.000243055555555,1,0,1998-01-30,18,26,"Barletta","Italia",2021-08-28 21:44:33,1,"0","1",1,0,1,NA,"Università degli Studi di Bari Aldo Moro",151,548,NA,NA,66,51,2021-08-30,2,23,23,23,NA,0.216022889842632,1.29411764705882,NA,0.2,0,"None","Europe",NA,NA,NA,NA
